jar_entry	string_ordinal	matched_categories	excerpt
com/google/common/base/Equivalence$1.class	2	correspondence	Equivalence.java
com/google/common/base/Equivalence$1.class	4	correspondence	$com/google/common/base/Equivalence$1
com/google/common/base/Equivalence$1.class	7	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence$Equals.class	4	correspondence	+Lcom/google/common/base/Equivalence$Equals;
com/google/common/base/Equivalence$Equals.class	20	correspondence	NLcom/google/common/base/Equivalence<Ljava/lang/Object;>;Ljava/io/Serializable;
com/google/common/base/Equivalence$Equals.class	22	correspondence	Equivalence.java
com/google/common/base/Equivalence$Equals.class	23	correspondence	)com/google/common/base/Equivalence$Equals
com/google/common/base/Equivalence$Equals.class	24	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence$EquivalentToPredicate.class	1	correspondence	equivalence
com/google/common/base/Equivalence$EquivalentToPredicate.class	2	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/base/Equivalence$EquivalentToPredicate.class	4	correspondence	)Lcom/google/common/base/Equivalence<TT;>;
com/google/common/base/Equivalence$EquivalentToPredicate.class	12	correspondence	9(Lcom/google/common/base/Equivalence;Ljava/lang/Object;)V
com/google/common/base/Equivalence$EquivalentToPredicate.class	17	correspondence	:Lcom/google/common/base/Equivalence$EquivalentToPredicate;
com/google/common/base/Equivalence$EquivalentToPredicate.class	19	correspondence	?Lcom/google/common/base/Equivalence$EquivalentToPredicate<TT;>;
com/google/common/base/Equivalence$EquivalentToPredicate.class	21	correspondence	/(Lcom/google/common/base/Equivalence<TT;>;TT;)V
com/google/common/base/Equivalence$EquivalentToPredicate.class	28	correspondence	=Lcom/google/common/base/Equivalence$EquivalentToPredicate<*>;
com/google/common/base/Equivalence$EquivalentToPredicate.class	35	correspondence	Equivalence.java
com/google/common/base/Equivalence$EquivalentToPredicate.class	38	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence$EquivalentToPredicate.class	39	correspondence	8com/google/common/base/Equivalence$EquivalentToPredicate
com/google/common/base/Equivalence$Identity.class	4	correspondence	-Lcom/google/common/base/Equivalence$Identity;
com/google/common/base/Equivalence$Identity.class	20	correspondence	NLcom/google/common/base/Equivalence<Ljava/lang/Object;>;Ljava/io/Serializable;
com/google/common/base/Equivalence$Identity.class	22	correspondence	Equivalence.java
com/google/common/base/Equivalence$Identity.class	23	correspondence	+com/google/common/base/Equivalence$Identity
com/google/common/base/Equivalence$Identity.class	24	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence$Wrapper.class	1	correspondence	equivalence
com/google/common/base/Equivalence$Wrapper.class	2	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/base/Equivalence$Wrapper.class	4	correspondence	*Lcom/google/common/base/Equivalence<-TT;>;
com/google/common/base/Equivalence$Wrapper.class	14	correspondence	9(Lcom/google/common/base/Equivalence;Ljava/lang/Object;)V
com/google/common/base/Equivalence$Wrapper.class	19	correspondence	,Lcom/google/common/base/Equivalence$Wrapper;
com/google/common/base/Equivalence$Wrapper.class	21	correspondence	1Lcom/google/common/base/Equivalence$Wrapper<TT;>;
com/google/common/base/Equivalence$Wrapper.class	23	correspondence	0(Lcom/google/common/base/Equivalence<-TT;>;TT;)V
com/google/common/base/Equivalence$Wrapper.class	29	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/base/Equivalence$Wrapper.class	30	correspondence	/Lcom/google/common/base/Equivalence$Wrapper<*>;
com/google/common/base/Equivalence$Wrapper.class	36	correspondence	_(Lcom/google/common/base/Equivalence;Ljava/lang/Object;Lcom/google/common/base/Equivalence$1;)V
com/google/common/base/Equivalence$Wrapper.class	37	correspondence	&Lcom/google/common/base/Equivalence$1;
com/google/common/base/Equivalence$Wrapper.class	40	correspondence	Equivalence.java
com/google/common/base/Equivalence$Wrapper.class	42	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence$Wrapper.class	43	correspondence	*com/google/common/base/Equivalence$Wrapper
com/google/common/base/Equivalence$Wrapper.class	48	correspondence	$com/google/common/base/Equivalence$1
com/google/common/base/Equivalence.class	9	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/base/Equivalence.class	11	correspondence	)Lcom/google/common/base/Equivalence<TT;>;
com/google/common/base/Equivalence.class	31	correspondence	G(Lcom/google/common/base/Function;)Lcom/google/common/base/Equivalence;
com/google/common/base/Equivalence.class	35	correspondence	l<F:Ljava/lang/Object;>(Lcom/google/common/base/Function<-TF;+TT;>;)Lcom/google/common/base/Equivalence<TF;>;
com/google/common/base/Equivalence.class	38	correspondence	@(Ljava/lang/Object;)Lcom/google/common/base/Equivalence$Wrapper;
com/google/common/base/Equivalence.class	40	correspondence	=<S:TT;>(TS;)Lcom/google/common/base/Equivalence$Wrapper<TS;>;
com/google/common/base/Equivalence.class	43	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/base/Equivalence.class	44	correspondence	H<S:TT;>()Lcom/google/common/base/Equivalence<Ljava/lang/Iterable<TS;>;>;
com/google/common/base/Equivalence.class	52	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/base/Equivalence.class	56	correspondence	Equivalence.java
com/google/common/base/Equivalence.class	59	correspondence	*com/google/common/base/Equivalence$Wrapper
com/google/common/base/Equivalence.class	61	correspondence	8com/google/common/base/Equivalence$EquivalentToPredicate
com/google/common/base/Equivalence.class	62	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Equivalence.class	65	correspondence	$com/google/common/base/Equivalence$1
com/google/common/base/Equivalence.class	66	correspondence	+com/google/common/base/Equivalence$Identity
com/google/common/base/Equivalence.class	67	correspondence	)com/google/common/base/Equivalence$Equals
com/google/common/base/Equivalence.class	68	correspondence	H(Lcom/google/common/base/Function;Lcom/google/common/base/Equivalence;)V
com/google/common/base/Equivalence.class	69	correspondence	_(Lcom/google/common/base/Equivalence;Ljava/lang/Object;Lcom/google/common/base/Equivalence$1;)V
com/google/common/base/Equivalence.class	70	correspondence	'(Lcom/google/common/base/Equivalence;)V
com/google/common/base/Equivalence.class	71	correspondence	9(Lcom/google/common/base/Equivalence;Ljava/lang/Object;)V
com/google/common/base/Equivalence.class	73	correspondence	+Lcom/google/common/base/Equivalence$Equals;
com/google/common/base/Equivalence.class	74	correspondence	-Lcom/google/common/base/Equivalence$Identity;
com/google/common/base/FunctionalEquivalence.class	10	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/base/FunctionalEquivalence.class	11	correspondence	)Lcom/google/common/base/Equivalence<TT;>;
com/google/common/base/FunctionalEquivalence.class	13	correspondence	H(Lcom/google/common/base/Function;Lcom/google/common/base/Equivalence;)V
com/google/common/base/FunctionalEquivalence.class	20	correspondence	W(Lcom/google/common/base/Function<-TF;+TT;>;Lcom/google/common/base/Equivalence<TT;>;)V
com/google/common/base/FunctionalEquivalence.class	37	correspondence	i<F:Ljava/lang/Object;T:Ljava/lang/Object;>Lcom/google/common/base/Equivalence<TF;>;Ljava/io/Serializable;
com/google/common/base/FunctionalEquivalence.class	45	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/PairwiseEquivalence.class	2	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/base/PairwiseEquivalence.class	4	correspondence	)Lcom/google/common/base/Equivalence<TE;>;
com/google/common/base/PairwiseEquivalence.class	8	correspondence	'(Lcom/google/common/base/Equivalence;)V
com/google/common/base/PairwiseEquivalence.class	15	correspondence	,(Lcom/google/common/base/Equivalence<TE;>;)V
com/google/common/base/PairwiseEquivalence.class	45	correspondence	p<E:Ljava/lang/Object;T:TE;>Lcom/google/common/base/Equivalence<Ljava/lang/Iterable<TT;>;>;Ljava/io/Serializable;
com/google/common/base/PairwiseEquivalence.class	55	correspondence	"""com/google/common/base/Equivalence"
com/google/common/base/Platform.class	69	trace-or-step	Later in 2020, we will remove GWT-RPC support for Guava types. You are seeing this warning because you are sending a Guava type over GWT-RPC, which will break. You can identify which type by looking at the class name in the attached stack trace.
com/google/common/cache/CacheBuilder.class	41	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/cache/CacheBuilder.class	42	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/CacheBuilder.class	70	correspondence	L(Lcom/google/common/base/Equivalence;)Lcom/google/common/cache/CacheBuilder;
com/google/common/cache/CacheBuilder.class	71	correspondence	equivalence
com/google/common/cache/CacheBuilder.class	73	correspondence	h(Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;)Lcom/google/common/cache/CacheBuilder<TK;TV;>;
com/google/common/cache/CacheBuilder.class	75	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/CacheBuilder.class	76	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/CacheBuilder.class	161	correspondence	%key equivalence was already set to %s
com/google/common/cache/CacheBuilder.class	162	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/CacheBuilder.class	163	correspondence	'value equivalence was already set to %s
com/google/common/cache/LocalCache$EntrySet.class	55	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$EntrySet.class	57	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$ManualSerializationProxy.class	9	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$ManualSerializationProxy.class	11	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache$ManualSerializationProxy.class	46	correspondence	7(Lcom/google/common/cache/LocalCache$Strength;Lcom/google/common/cache/LocalCache$Strength;Lcom/google/common/base/Equivalence;Lcom/google/common/base/Equivalence;JJJLcom/google/common/cache/Weigher;ILcom/google/common/cache/RemovalListener;Lcom/google/common/base/Ticker;Lcom/google/common/cache/CacheLoader;)V
com/google/common/cache/LocalCache$ManualSerializationProxy.class	48	correspondence	z(Lcom/google/common/cache/LocalCache$Strength;Lcom/google/common/cache/LocalCache$Strength;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;JJJLcom/google/common/cache/Weigher<TK;TV;>;ILcom/google/common/cache/RemovalListener<-TK;-TV;>;Lcom/google/common/base/Ticker;Lcom/google/common/cache/CacheLoader<-TK;TV;>;)V
com/google/common/cache/LocalCache$ManualSerializationProxy.class	73	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$ManualSerializationProxy.class	89	correspondence	L(Lcom/google/common/base/Equivalence;)Lcom/google/common/cache/CacheBuilder;
com/google/common/cache/LocalCache$Segment.class	337	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$Segment.class	338	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$Strength$1.class	29	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$Strength$1.class	30	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache$Strength$1.class	46	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$Strength$2.class	29	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$Strength$2.class	30	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache$Strength$2.class	48	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$Strength$3.class	29	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$Strength$3.class	30	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache$Strength$3.class	48	correspondence	"""com/google/common/base/Equivalence"
com/google/common/cache/LocalCache$Strength.class	30	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache$Strength.class	31	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache.class	55	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache.class	56	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/cache/LocalCache.class	426	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/cache/LocalCache.class	462	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/Interners$InternerImpl.class	43	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/Interners$InternerImpl.class	45	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/Interners$InternerImpl.class	48	correspondence	J(Lcom/google/common/base/Equivalence;)Lcom/google/common/collect/MapMaker;
com/google/common/collect/MapMaker.class	17	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMaker.class	19	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMaker.class	24	correspondence	J(Lcom/google/common/base/Equivalence;)Lcom/google/common/collect/MapMaker;
com/google/common/collect/MapMaker.class	25	correspondence	equivalence
com/google/common/collect/MapMaker.class	29	correspondence	^(Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;)Lcom/google/common/collect/MapMaker;
com/google/common/collect/MapMaker.class	34	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMaker.class	35	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMaker.class	63	correspondence	%key equivalence was already set to %s
com/google/common/collect/MapMaker.class	64	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap$AbstractSerializationProxy.class	9	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$AbstractSerializationProxy.class	11	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap$AbstractSerializationProxy.class	18	correspondence	(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence;Lcom/google/common/base/Equivalence;ILjava/util/concurrent/ConcurrentMap;)V
com/google/common/collect/MapMakerInternalMap$AbstractSerializationProxy.class	26	correspondence	(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;ILjava/util/concurrent/ConcurrentMap<TK;TV;>;)V
com/google/common/collect/MapMakerInternalMap$AbstractSerializationProxy.class	83	correspondence	J(Lcom/google/common/base/Equivalence;)Lcom/google/common/collect/MapMaker;
com/google/common/collect/MapMakerInternalMap$EntrySet.class	44	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$EntrySet.class	46	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap$Segment.class	212	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$Segment.class	213	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap$Segment.class	220	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$SerializationProxy.class	6	correspondence	(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence;Lcom/google/common/base/Equivalence;ILjava/util/concurrent/ConcurrentMap;)V
com/google/common/collect/MapMakerInternalMap$SerializationProxy.class	15	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$SerializationProxy.class	22	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap$SerializationProxy.class	26	correspondence	(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;ILjava/util/concurrent/ConcurrentMap<TK;TV;>;)V
com/google/common/collect/MapMakerInternalMap$Strength$1.class	12	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$Strength$1.class	14	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap$Strength$1.class	21	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap$Strength$2.class	12	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$Strength$2.class	14	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap$Strength$2.class	21	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap$Strength.class	21	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap$Strength.class	22	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap.class	51	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap.class	52	correspondence	8Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap.class	135	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/MapMakerInternalMap.class	136	correspondence	:()Lcom/google/common/base/Equivalence<Ljava/lang/Object;>;
com/google/common/collect/MapMakerInternalMap.class	279	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/MapMakerInternalMap.class	313	correspondence	(Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/collect/MapMakerInternalMap$Strength;Lcom/google/common/base/Equivalence;Lcom/google/common/base/Equivalence;ILjava/util/concurrent/ConcurrentMap;)V
com/google/common/collect/Maps.class	144	correspondence	m(Ljava/util/Map;Ljava/util/Map;Lcom/google/common/base/Equivalence;)Lcom/google/common/collect/MapDifference;
com/google/common/collect/Maps.class	146	correspondence	$Lcom/google/common/base/Equivalence;
com/google/common/collect/Maps.class	151	correspondence	*Lcom/google/common/base/Equivalence<-TV;>;
com/google/common/collect/Maps.class	155	correspondence	<K:Ljava/lang/Object;V:Ljava/lang/Object;>(Ljava/util/Map<+TK;+TV;>;Ljava/util/Map<+TK;+TV;>;Lcom/google/common/base/Equivalence<-TV;>;)Lcom/google/common/collect/MapDifference<TK;TV;>;
com/google/common/collect/Maps.class	163	correspondence	(Ljava/util/Map;Ljava/util/Map;Lcom/google/common/base/Equivalence;Ljava/util/Map;Ljava/util/Map;Ljava/util/Map;Ljava/util/Map;)V
com/google/common/collect/Maps.class	168	correspondence	<K:Ljava/lang/Object;V:Ljava/lang/Object;>(Ljava/util/Map<+TK;+TV;>;Ljava/util/Map<+TK;+TV;>;Lcom/google/common/base/Equivalence<-TV;>;Ljava/util/Map<TK;TV;>;Ljava/util/Map<TK;TV;>;Ljava/util/Map<TK;TV;>;Ljava/util/Map<TK;Lcom/google/common/collect/MapDifference$ValueDifference<TV;>;>;)V
com/google/common/collect/Maps.class	499	correspondence	"""com/google/common/base/Equivalence"
com/google/common/collect/Maps.class	540	correspondence	&()Lcom/google/common/base/Equivalence;
com/google/common/collect/Platform.class	71	trace-or-step	Later in 2020, we will remove GWT-RPC support for Guava types. You are seeing this warning because you are sending a Guava type over GWT-RPC, which will break. You can identify which type by looking at the class name in the attached stack trace.
com/google/common/eventbus/Dispatcher$ImmediateDispatcher.class	8	trace-or-step	dispatch
com/google/common/eventbus/Dispatcher$LegacyAsyncDispatcher.class	12	trace-or-step	dispatch
com/google/common/eventbus/Dispatcher$PerThreadQueuedDispatcher.class	14	trace-or-step	dispatch
com/google/common/eventbus/Dispatcher.class	13	trace-or-step	dispatch
com/google/common/eventbus/EventBus.class	83	trace-or-step	dispatch
com/google/common/primitives/Platform.class	26	trace-or-step	Later in 2020, we will remove GWT-RPC support for Guava types. You are seeing this warning because you are sending a Guava type over GWT-RPC, which will break. You can identify which type by looking at the class name in the attached stack trace.
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	33	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	34	scheduler	Schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	35	scheduler	ULcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	43	scheduler	(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)Lcom/google/common/util/concurrent/AbstractScheduledService$Cancellable;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	45	scheduler	}(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)Ljava/util/concurrent/ScheduledFuture;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	47	scheduler	(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)Ljava/util/concurrent/ScheduledFuture<Ljava/lang/Void;>;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	67	scheduler	Scom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	70	scheduler	W()Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	90	scheduler	X(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)J
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$ReschedulableCallable.class	92	scheduler	v(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)Ljava/util/concurrent/TimeUnit;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule.class	9	scheduler	Schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule.class	10	scheduler	ULcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule.class	15	scheduler	X(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)J
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule.class	17	scheduler	v(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)Ljava/util/concurrent/TimeUnit;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule.class	21	scheduler	Scom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	3	scheduler	Schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	10	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	21	scheduler	W()Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	27	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	28	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService$CustomScheduler.class	29	scheduler	Scom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	9	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	11	scheduler	HLcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$1;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	13	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	26	scheduler	Fcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$1
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	27	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$1.class	30	scheduler	i(JJLjava/util/concurrent/TimeUnit;)Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	9	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	11	scheduler	HLcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$2;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	13	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	26	scheduler	Fcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$2
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	27	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractScheduledService$Scheduler$2.class	30	scheduler	i(JJLjava/util/concurrent/TimeUnit;)Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	1	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	4	scheduler	p(Ljava/time/Duration;Ljava/time/Duration;)Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	11	scheduler	i(JJLjava/util/concurrent/TimeUnit;)Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	16	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	23	scheduler	FLcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	29	scheduler	Fcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$1
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	31	scheduler	Fcom/google/common/util/concurrent/AbstractScheduledService$Scheduler$2
com/google/common/util/concurrent/AbstractScheduledService$Scheduler.class	32	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate.class	77	scheduler	scheduler
com/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate.class	78	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate.class	79	scheduler	H()Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate.class	82	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate.class	83	scheduler	schedule
com/google/common/util/concurrent/AbstractScheduledService.class	6	scheduler	Scheduler
com/google/common/util/concurrent/AbstractScheduledService.class	20	scheduler	scheduler
com/google/common/util/concurrent/AbstractScheduledService.class	21	scheduler	H()Lcom/google/common/util/concurrent/AbstractScheduledService$Scheduler;
com/google/common/util/concurrent/AbstractScheduledService.class	74	scheduler	Dcom/google/common/util/concurrent/AbstractScheduledService$Scheduler
com/google/common/util/concurrent/AbstractService.class	181	trace-or-step	dispatch
com/google/common/util/concurrent/Futures.class	72	scheduler	scheduled
com/google/common/util/concurrent/Futures.class	253	scheduler	schedule
com/google/common/util/concurrent/ListenerCallQueue$PerListenerQueue.class	33	trace-or-step	dispatch
com/google/common/util/concurrent/ListenerCallQueue.class	41	trace-or-step	dispatch
com/google/common/util/concurrent/ListeningScheduledExecutorService.class	1	scheduler	schedule
com/google/common/util/concurrent/MoreExecutors$ScheduledListeningDecorator.class	13	scheduler	schedule
